"","seconds","etype","shotdff","ev.team","gcode"
"19547",2320,"SHOT",7,"CAR",20305
"19548",2346,"SHOT",6,"NYI",20305
"19549",2394,"SHOT",5,"NYI",20305
"19550",2497,"SHOT",4,"NYI",20305
"19551",2572,"SHOT",3,"NYI",20305
"19552",2590,"SHOT",4,"CAR",20305
"19553",2631,"SHOT",3,"NYI",20305
"19554",2649,"SHOT",4,"CAR",20305
"19555",2704,"SHOT",5,"CAR",20305
"19556",2720,"SHOT",4,"NYI",20305
"19557",2724,"SHOT",3,"NYI",20305
"19558",2797,"SHOT",4,"CAR",20305
"19559",2828,"SHOT",3,"NYI",20305
"19560",2832,"SHOT",2,"NYI",20305
"19561",2927,"SHOT",1,"NYI",20305
"19562",2958,"SHOT",0,"NYI",20305
"19563",3013,"SHOT",-1,"NYI",20305
"19564",3067,"SHOT",0,"CAR",20305
"19565",3078,"SHOT",1,"CAR",20305
"19566",3176,"SHOT",0,"NYI",20305
"19567",3193,"GOAL",-1,"NYI",20305
"19568",3455,"SHOT",0,"CAR",20305
"19569",3532,"SHOT",1,"CAR",20305
"19570",3536,"SHOT",2,"CAR",20305
"19571",3552,"SHOT",3,"CAR",20305
"19572",100,"SHOT",1,"DET",20306
"19573",248,"SHOT",0,"COL",20306
"19574",266,"SHOT",-1,"COL",20306
"19575",348,"SHOT",-2,"COL",20306
"19576",381,"SHOT",-1,"DET",20306
"19577",547,"SHOT",-2,"COL",20306
"19578",681,"SHOT",-1,"DET",20306
"19579",746,"SHOT",-2,"COL",20306
"19580",764,"SHOT",-3,"COL",20306
"19581",841,"GOAL",-2,"DET",20306
"19582",866,"SHOT",-1,"DET",20306
"19583",929,"SHOT",-2,"COL",20306
"19584",939,"SHOT",-1,"DET",20306
"19585",976,"SHOT",-2,"COL",20306
"19586",1003,"SHOT",-3,"COL",20306
"19587",1108,"SHOT",-4,"COL",20306
"19588",1140,"SHOT",-3,"DET",20306
"19589",1179,"SHOT",-4,"COL",20306
"19590",1184,"GOAL",-5,"COL",20306
"19591",1254,"SHOT",-4,"DET",20306
"19592",1294,"SHOT",-3,"DET",20306
"19593",1317,"SHOT",-4,"COL",20306
"19594",1375,"SHOT",-5,"COL",20306
"19595",1397,"SHOT",-6,"COL",20306
"19596",1557,"SHOT",-7,"COL",20306
"19597",1566,"SHOT",-8,"COL",20306
"19598",1624,"SHOT",-9,"COL",20306
"19599",1753,"SHOT",-10,"COL",20306
"19600",1790,"SHOT",-11,"COL",20306
"19601",1869,"SHOT",-10,"DET",20306
"19602",1982,"SHOT",-9,"DET",20306
"19603",2051,"SHOT",-8,"DET",20306
"19604",2147,"SHOT",-7,"DET",20306
"19605",2283,"SHOT",-8,"COL",20306
"19606",2297,"SHOT",-9,"COL",20306
"19607",2306,"SHOT",-10,"COL",20306
"19608",2336,"SHOT",-11,"COL",20306
"19609",2343,"GOAL",-10,"DET",20306
"19610",2446,"SHOT",-9,"DET",20306
"19611",2525,"SHOT",-8,"DET",20306
"19612",2535,"SHOT",-7,"DET",20306
"19613",2639,"SHOT",-8,"COL",20306
"19614",2687,"SHOT",-9,"COL",20306
"19615",2765,"SHOT",-10,"COL",20306
"19616",2773,"SHOT",-11,"COL",20306
"19617",2833,"SHOT",-10,"DET",20306
"19618",2918,"SHOT",-11,"COL",20306
"19619",2929,"SHOT",-12,"COL",20306
"19620",3011,"SHOT",-11,"DET",20306
"19621",3013,"SHOT",-10,"DET",20306
"19622",3046,"SHOT",-9,"DET",20306
"19623",3064,"SHOT",-8,"DET",20306
"19624",3067,"GOAL",-7,"DET",20306
"19625",3146,"SHOT",-6,"DET",20306
"19626",3225,"GOAL",-7,"COL",20306
"19627",3233,"SHOT",-8,"COL",20306
"19628",3478,"SHOT",-9,"COL",20306
"19629",3493,"SHOT",-10,"COL",20306
"19630",3554,"GOAL",-11,"COL",20306
"19631",3715,"SHOT",-12,"COL",20306
"19632",3775,"GOAL",-13,"COL",20306
"19633",62,"SHOT",-1,"OTT",20307
"19634",360,"SHOT",-2,"OTT",20307
"19635",486,"SHOT",-3,"OTT",20307
"19636",507,"SHOT",-2,"NYR",20307
"19637",632,"SHOT",-1,"NYR",20307
"19638",676,"SHOT",-2,"OTT",20307
"19639",758,"SHOT",-1,"NYR",20307
"19640",768,"SHOT",0,"NYR",20307
"19641",796,"SHOT",-1,"OTT",20307
"19642",897,"SHOT",0,"NYR",20307
"19643",906,"SHOT",-1,"OTT",20307
"19644",954,"SHOT",0,"NYR",20307
"19645",969,"SHOT",1,"NYR",20307
"19646",995,"SHOT",0,"OTT",20307
"19647",1174,"SHOT",1,"NYR",20307
"19648",1180,"SHOT",2,"NYR",20307
"19649",1199,"SHOT",3,"NYR",20307
"19650",1221,"SHOT",4,"NYR",20307
"19651",1366,"SHOT",5,"NYR",20307
"19652",1418,"SHOT",4,"OTT",20307
"19653",1486,"GOAL",5,"NYR",20307
"19654",1577,"SHOT",4,"OTT",20307
"19655",1611,"SHOT",5,"NYR",20307
"19656",1641,"SHOT",6,"NYR",20307
"19657",1845,"SHOT",7,"NYR",20307
"19658",2053,"SHOT",6,"OTT",20307
"19659",2152,"SHOT",5,"OTT",20307
"19660",2154,"SHOT",4,"OTT",20307
"19661",2179,"SHOT",5,"NYR",20307
"19662",2197,"SHOT",4,"OTT",20307
"19663",2202,"SHOT",3,"OTT",20307
"19664",2365,"SHOT",2,"OTT",20307
"19665",2425,"SHOT",3,"NYR",20307
"19666",2428,"SHOT",4,"NYR",20307
"19667",2525,"SHOT",3,"OTT",20307
"19668",2529,"SHOT",2,"OTT",20307
"19669",2574,"SHOT",3,"NYR",20307
"19670",2611,"SHOT",2,"OTT",20307
"19671",2684,"SHOT",3,"NYR",20307
"19672",2692,"GOAL",4,"NYR",20307
"19673",2919,"SHOT",3,"OTT",20307
"19674",3111,"SHOT",4,"NYR",20307
"19675",3153,"SHOT",5,"NYR",20307
"19676",3309,"SHOT",6,"NYR",20307
"19677",3451,"GOAL",7,"NYR",20307
"19678",3482,"SHOT",8,"NYR",20307
"19679",3568,"SHOT",7,"OTT",20307
"19680",45,"SHOT",-1,"L.A",20308
"19681",55,"GOAL",0,"VGK",20308
"19682",104,"SHOT",1,"VGK",20308
"19683",159,"SHOT",0,"L.A",20308
"19684",241,"SHOT",-1,"L.A",20308
"19685",307,"SHOT",-2,"L.A",20308
"19686",321,"SHOT",-1,"VGK",20308
"19687",324,"SHOT",0,"VGK",20308
"19688",325,"SHOT",1,"VGK",20308
"19689",435,"SHOT",2,"VGK",20308
"19690",463,"SHOT",1,"L.A",20308
"19691",494,"SHOT",0,"L.A",20308
"19692",561,"GOAL",1,"VGK",20308
"19693",667,"SHOT",2,"VGK",20308
"19694",682,"GOAL",3,"VGK",20308
"19695",734,"SHOT",4,"VGK",20308
"19696",757,"SHOT",3,"L.A",20308
"19697",805,"SHOT",2,"L.A",20308
"19698",818,"SHOT",1,"L.A",20308
"19699",899,"SHOT",2,"VGK",20308
"19700",1042,"SHOT",3,"VGK",20308
"19701",1083,"SHOT",2,"L.A",20308
"19702",1137,"SHOT",1,"L.A",20308
"19703",1138,"SHOT",0,"L.A",20308
"19704",1197,"SHOT",-1,"L.A",20308
"19705",1301,"SHOT",0,"VGK",20308
"19706",1348,"SHOT",-1,"L.A",20308
"19707",1388,"SHOT",0,"VGK",20308
"19708",1407,"SHOT",-1,"L.A",20308
"19709",1464,"SHOT",0,"VGK",20308
"19710",1482,"SHOT",-1,"L.A",20308
"19711",1497,"SHOT",0,"VGK",20308
"19712",1563,"SHOT",-1,"L.A",20308
"19713",1569,"SHOT",-2,"L.A",20308
"19714",1606,"SHOT",-1,"VGK",20308
"19715",1617,"SHOT",0,"VGK",20308
"19716",1622,"SHOT",1,"VGK",20308
"19717",1715,"GOAL",0,"L.A",20308
"19718",1723,"SHOT",-1,"L.A",20308
"19719",1759,"SHOT",0,"VGK",20308
"19720",1761,"SHOT",1,"VGK",20308
"19721",1784,"SHOT",2,"VGK",20308
"19722",1824,"SHOT",3,"VGK",20308
"19723",1935,"SHOT",2,"L.A",20308
"19724",1950,"SHOT",1,"L.A",20308
"19725",1986,"SHOT",2,"VGK",20308
"19726",1989,"SHOT",3,"VGK",20308
"19727",1990,"SHOT",4,"VGK",20308
"19728",2091,"SHOT",5,"VGK",20308
"19729",2105,"SHOT",6,"VGK",20308
"19730",2143,"SHOT",7,"VGK",20308
"19731",2209,"SHOT",8,"VGK",20308
"19732",2232,"SHOT",9,"VGK",20308
"19733",2259,"SHOT",10,"VGK",20308
"19734",2399,"SHOT",9,"L.A",20308
"19735",2433,"SHOT",10,"VGK",20308
"19736",2920,"SHOT",9,"L.A",20308
"19737",2931,"SHOT",8,"L.A",20308
"19738",2983,"SHOT",9,"VGK",20308
"19739",3023,"SHOT",10,"VGK",20308
"19740",3105,"GOAL",9,"L.A",20308
"19741",3201,"SHOT",10,"VGK",20308
"19742",3224,"SHOT",9,"L.A",20308
"19743",3258,"SHOT",10,"VGK",20308
"19744",3326,"SHOT",9,"L.A",20308
"19745",3356,"SHOT",10,"VGK",20308
"19746",3384,"SHOT",9,"L.A",20308
"19747",3401,"SHOT",10,"VGK",20308
"19748",3538,"GOAL",11,"VGK",20308
"19749",34,"SHOT",1,"ANA",20309
"19750",190,"SHOT",0,"FLA",20309
"19751",308,"SHOT",-1,"FLA",20309
"19752",324,"SHOT",-2,"FLA",20309
"19753",338,"SHOT",-3,"FLA",20309
"19754",351,"SHOT",-2,"ANA",20309
"19755",363,"SHOT",-3,"FLA",20309
"19756",416,"SHOT",-2,"ANA",20309
"19757",665,"SHOT",-3,"FLA",20309
"19758",725,"SHOT",-4,"FLA",20309
"19759",736,"SHOT",-5,"FLA",20309
"19760",815,"SHOT",-6,"FLA",20309
"19761",917,"SHOT",-7,"FLA",20309
"19762",936,"SHOT",-6,"ANA",20309
"19763",993,"SHOT",-5,"ANA",20309
"19764",1065,"SHOT",-6,"FLA",20309
"19765",1112,"SHOT",-7,"FLA",20309
"19766",1125,"SHOT",-8,"FLA",20309
"19767",1137,"GOAL",-7,"ANA",20309
"19768",1157,"SHOT",-8,"FLA",20309
"19769",1188,"SHOT",-9,"FLA",20309
"19770",1195,"SHOT",-10,"FLA",20309
"19771",1239,"SHOT",-9,"ANA",20309
"19772",1268,"SHOT",-10,"FLA",20309
"19773",1339,"SHOT",-9,"ANA",20309
"19774",1437,"SHOT",-8,"ANA",20309
"19775",1495,"SHOT",-7,"ANA",20309
"19776",1497,"SHOT",-6,"ANA",20309
"19777",1522,"GOAL",-5,"ANA",20309
"19778",1571,"SHOT",-6,"FLA",20309
"19779",1603,"SHOT",-7,"FLA",20309
"19780",1717,"SHOT",-8,"FLA",20309
"19781",1720,"SHOT",-9,"FLA",20309
"19782",1726,"SHOT",-10,"FLA",20309
"19783",1808,"SHOT",-9,"ANA",20309
"19784",1914,"SHOT",-10,"FLA",20309
"19785",1961,"SHOT",-9,"ANA",20309
"19786",2126,"GOAL",-10,"FLA",20309
"19787",2147,"SHOT",-11,"FLA",20309
"19788",2302,"SHOT",-12,"FLA",20309
"19789",2322,"SHOT",-13,"FLA",20309
"19790",2340,"SHOT",-14,"FLA",20309
"19791",2355,"SHOT",-13,"ANA",20309
"19792",2370,"SHOT",-12,"ANA",20309
"19793",2372,"SHOT",-11,"ANA",20309
"19794",2488,"SHOT",-10,"ANA",20309
"19795",2490,"GOAL",-9,"ANA",20309
"19796",2570,"SHOT",-8,"ANA",20309
"19797",2574,"SHOT",-7,"ANA",20309
"19798",2647,"SHOT",-8,"FLA",20309
"19799",2701,"SHOT",-9,"FLA",20309
"19800",2710,"SHOT",-8,"ANA",20309
"19801",2759,"SHOT",-9,"FLA",20309
"19802",2782,"SHOT",-10,"FLA",20309
"19803",2819,"SHOT",-11,"FLA",20309
"19804",2822,"SHOT",-12,"FLA",20309
"19805",2850,"SHOT",-13,"FLA",20309
"19806",2857,"SHOT",-14,"FLA",20309
"19807",2914,"SHOT",-15,"FLA",20309
"19808",2915,"SHOT",-16,"FLA",20309
"19809",2963,"SHOT",-17,"FLA",20309
"19810",3015,"SHOT",-16,"ANA",20309
"19811",3019,"SHOT",-15,"ANA",20309
"19812",3074,"SHOT",-16,"FLA",20309
"19813",3110,"SHOT",-17,"FLA",20309
"19814",3129,"SHOT",-16,"ANA",20309
"19815",3153,"SHOT",-15,"ANA",20309
"19816",3164,"SHOT",-16,"FLA",20309
"19817",3172,"SHOT",-15,"ANA",20309
"19818",3172,"SHOT",-16,"FLA",20309
"19819",3187,"SHOT",-17,"FLA",20309
"19820",3282,"SHOT",-18,"FLA",20309
"19821",3284,"SHOT",-19,"FLA",20309
"19822",3321,"SHOT",-20,"FLA",20309
"19823",3360,"SHOT",-19,"ANA",20309
"19824",3421,"GOAL",-20,"FLA",20309
"19825",3487,"SHOT",-21,"FLA",20309
"19826",3519,"SHOT",-22,"FLA",20309
"19827",3561,"SHOT",-23,"FLA",20309
"19828",3599,"SHOT",-24,"FLA",20309
"19829",8,"SHOT",1,"BUF",20310
"19830",89,"SHOT",2,"BUF",20310
"19831",128,"SHOT",1,"CBJ",20310
"19832",146,"SHOT",0,"CBJ",20310
"19833",161,"SHOT",-1,"CBJ",20310
"19834",299,"SHOT",-2,"CBJ",20310
"19835",400,"SHOT",-1,"BUF",20310
"19836",599,"SHOT",0,"BUF",20310
"19837",609,"SHOT",-1,"CBJ",20310
"19838",641,"SHOT",-2,"CBJ",20310
"19839",687,"SHOT",-3,"CBJ",20310
"19840",726,"SHOT",-4,"CBJ",20310
"19841",747,"SHOT",-5,"CBJ",20310
"19842",755,"SHOT",-6,"CBJ",20310
"19843",765,"SHOT",-7,"CBJ",20310
"19844",781,"SHOT",-6,"BUF",20310
"19845",1054,"SHOT",-7,"CBJ",20310
"19846",1191,"SHOT",-6,"BUF",20310
"19847",1197,"SHOT",-5,"BUF",20310
"19848",1233,"SHOT",-6,"CBJ",20310
"19849",1293,"SHOT",-7,"CBJ",20310
"19850",1324,"SHOT",-8,"CBJ",20310
"19851",1338,"SHOT",-7,"BUF",20310
"19852",1431,"SHOT",-8,"CBJ",20310
"19853",1454,"GOAL",-9,"CBJ",20310
"19854",1480,"SHOT",-8,"BUF",20310
"19855",1543,"SHOT",-9,"CBJ",20310
"19856",1601,"SHOT",-8,"BUF",20310
"19857",1646,"SHOT",-7,"BUF",20310
"19858",1694,"SHOT",-8,"CBJ",20310
"19859",1752,"SHOT",-9,"CBJ",20310
"19860",1782,"SHOT",-8,"BUF",20310
"19861",1801,"SHOT",-7,"BUF",20310
"19862",1921,"SHOT",-8,"CBJ",20310
"19863",1982,"SHOT",-7,"BUF",20310
"19864",2042,"SHOT",-8,"CBJ",20310
"19865",2049,"SHOT",-9,"CBJ",20310
"19866",2153,"SHOT",-8,"BUF",20310
"19867",2185,"SHOT",-7,"BUF",20310
"19868",2243,"SHOT",-6,"BUF",20310
"19869",2378,"SHOT",-7,"CBJ",20310
"19870",2485,"SHOT",-6,"BUF",20310
"19871",2510,"SHOT",-7,"CBJ",20310
"19872",2555,"SHOT",-6,"BUF",20310
"19873",2653,"SHOT",-5,"BUF",20310
"19874",2658,"SHOT",-4,"BUF",20310
"19875",2677,"SHOT",-5,"CBJ",20310
"19876",2687,"SHOT",-4,"BUF",20310
"19877",2747,"GOAL",-5,"CBJ",20310
"19878",2770,"SHOT",-4,"BUF",20310
"19879",2785,"SHOT",-3,"BUF",20310
"19880",2791,"SHOT",-2,"BUF",20310
"19881",2950,"SHOT",-3,"CBJ",20310
"19882",2964,"GOAL",-4,"CBJ",20310
"19883",2977,"GOAL",-3,"BUF",20310
"19884",3183,"SHOT",-2,"BUF",20310
"19885",3238,"SHOT",-1,"BUF",20310
"19886",3388,"GOAL",0,"BUF",20310
"19887",3491,"SHOT",1,"BUF",20310
"19888",3493,"SHOT",2,"BUF",20310
"19889",3540,"SHOT",3,"BUF",20310
"19890",37,"SHOT",-1,"ARI",20311
"19891",44,"SHOT",-2,"ARI",20311
"19892",129,"SHOT",-3,"ARI",20311
"19893",142,"SHOT",-4,"ARI",20311
"19894",157,"SHOT",-5,"ARI",20311
"19895",183,"SHOT",-6,"ARI",20311
"19896",441,"SHOT",-5,"TOR",20311
"19897",533,"SHOT",-6,"ARI",20311
"19898",545,"SHOT",-7,"ARI",20311
"19899",568,"SHOT",-8,"ARI",20311
"19900",593,"GOAL",-9,"ARI",20311
"19901",730,"SHOT",-8,"TOR",20311
"19902",907,"SHOT",-7,"TOR",20311
"19903",930,"SHOT",-6,"TOR",20311
"19904",993,"SHOT",-5,"TOR",20311
"19905",1142,"SHOT",-4,"TOR",20311
"19906",1149,"SHOT",-3,"TOR",20311
"19907",1200,"SHOT",-2,"TOR",20311
"19908",1232,"SHOT",-1,"TOR",20311
"19909",1233,"GOAL",0,"TOR",20311
"19910",1402,"SHOT",-1,"ARI",20311
"19911",1438,"SHOT",0,"TOR",20311
"19912",1443,"SHOT",1,"TOR",20311
"19913",1587,"SHOT",0,"ARI",20311
"19914",1655,"SHOT",1,"TOR",20311
"19915",1728,"SHOT",2,"TOR",20311
"19916",1848,"SHOT",1,"ARI",20311
"19917",1961,"SHOT",0,"ARI",20311
"19918",1983,"SHOT",-1,"ARI",20311
"19919",1985,"SHOT",-2,"ARI",20311
"19920",2142,"SHOT",-1,"TOR",20311
"19921",2217,"SHOT",0,"TOR",20311
"19922",2297,"GOAL",-1,"ARI",20311
"19923",2429,"SHOT",0,"TOR",20311
"19924",2512,"SHOT",-1,"ARI",20311
"19925",2581,"SHOT",-2,"ARI",20311
"19926",2585,"SHOT",-3,"ARI",20311
"19927",2608,"SHOT",-2,"TOR",20311
"19928",2612,"SHOT",-1,"TOR",20311
"19929",2632,"SHOT",0,"TOR",20311
"19930",2638,"SHOT",-1,"ARI",20311
"19931",2647,"SHOT",0,"TOR",20311
"19932",2736,"SHOT",-1,"ARI",20311
"19933",2751,"SHOT",-2,"ARI",20311
"19934",2904,"SHOT",-3,"ARI",20311
"19935",2931,"SHOT",-2,"TOR",20311
"19936",2938,"SHOT",-1,"TOR",20311
"19937",2958,"SHOT",-2,"ARI",20311
"19938",3050,"SHOT",-1,"TOR",20311
"19939",3214,"SHOT",-2,"ARI",20311
"19940",3239,"SHOT",-3,"ARI",20311
"19941",3341,"SHOT",-4,"ARI",20311
"19942",3385,"SHOT",-3,"TOR",20311
"19943",3412,"SHOT",-2,"TOR",20311
"19944",3417,"SHOT",-1,"TOR",20311
"19945",3504,"SHOT",0,"TOR",20311
"19946",3534,"GOAL",-1,"ARI",20311
"19947",3541,"SHOT",-2,"ARI",20311
"19948",3559,"GOAL",-3,"ARI",20311
"19949",62,"GOAL",1,"WSH",20312
"19950",121,"SHOT",0,"CGY",20312
"19951",139,"SHOT",1,"WSH",20312
"19952",267,"SHOT",2,"WSH",20312
"19953",289,"GOAL",1,"CGY",20312
"19954",331,"SHOT",0,"CGY",20312
"19955",367,"SHOT",1,"WSH",20312
"19956",368,"SHOT",2,"WSH",20312
"19957",385,"SHOT",3,"WSH",20312
"19958",392,"SHOT",4,"WSH",20312
"19959",419,"SHOT",5,"WSH",20312
"19960",460,"SHOT",4,"CGY",20312
"19961",490,"SHOT",5,"WSH",20312
"19962",519,"SHOT",6,"WSH",20312
"19963",535,"SHOT",5,"CGY",20312
"19964",545,"SHOT",4,"CGY",20312
"19965",554,"SHOT",3,"CGY",20312
"19966",658,"SHOT",4,"WSH",20312
"19967",833,"SHOT",5,"WSH",20312
"19968",860,"SHOT",4,"CGY",20312
"19969",938,"SHOT",3,"CGY",20312
"19970",1112,"SHOT",2,"CGY",20312
"19971",1120,"SHOT",1,"CGY",20312
"19972",1220,"SHOT",0,"CGY",20312
"19973",1304,"SHOT",-1,"CGY",20312
"19974",1346,"SHOT",0,"WSH",20312
"19975",1420,"SHOT",-1,"CGY",20312
"19976",1508,"SHOT",-2,"CGY",20312
"19977",1520,"SHOT",-3,"CGY",20312
"19978",1522,"GOAL",-4,"CGY",20312
"19979",1575,"SHOT",-5,"CGY",20312
"19980",1588,"SHOT",-4,"WSH",20312
"19981",1659,"SHOT",-5,"CGY",20312
"19982",1726,"SHOT",-4,"WSH",20312
"19983",1814,"SHOT",-5,"CGY",20312
"19984",1874,"SHOT",-6,"CGY",20312
"19985",1990,"SHOT",-7,"CGY",20312
"19986",2155,"SHOT",-8,"CGY",20312
"19987",2228,"SHOT",-7,"WSH",20312
"19988",2260,"SHOT",-6,"WSH",20312
"19989",2303,"SHOT",-7,"CGY",20312
"19990",2338,"SHOT",-6,"WSH",20312
"19991",2520,"SHOT",-5,"WSH",20312
"19992",2521,"SHOT",-4,"WSH",20312
"19993",2539,"SHOT",-3,"WSH",20312
"19994",2554,"SHOT",-2,"WSH",20312
"19995",2559,"SHOT",-1,"WSH",20312
"19996",2561,"SHOT",0,"WSH",20312
"19997",2588,"SHOT",-1,"CGY",20312
"19998",2651,"SHOT",-2,"CGY",20312
"19999",2676,"SHOT",-3,"CGY",20312
"20000",2678,"GOAL",-4,"CGY",20312
"20001",2713,"SHOT",-5,"CGY",20312
"20002",2738,"SHOT",-6,"CGY",20312
"20003",2752,"SHOT",-7,"CGY",20312
"20004",2756,"SHOT",-8,"CGY",20312
"20005",2799,"GOAL",-9,"CGY",20312
"20006",2848,"SHOT",-10,"CGY",20312
"20007",2850,"SHOT",-11,"CGY",20312
"20008",2983,"SHOT",-10,"WSH",20312
"20009",3067,"SHOT",-9,"WSH",20312
"20010",3115,"SHOT",-10,"CGY",20312
"20011",3229,"SHOT",-9,"WSH",20312
"20012",3277,"SHOT",-10,"CGY",20312
"20013",3331,"SHOT",-11,"CGY",20312
"20014",3513,"SHOT",-10,"WSH",20312
"20015",3527,"SHOT",-9,"WSH",20312
"20016",3552,"SHOT",-8,"WSH",20312
"20017",3563,"SHOT",-9,"CGY",20312
"20018",183,"SHOT",-1,"WPG",20313
"20019",211,"GOAL",0,"NSH",20313
"20020",270,"SHOT",-1,"WPG",20313
"20021",305,"SHOT",-2,"WPG",20313
"20022",362,"SHOT",-3,"WPG",20313
"20023",383,"GOAL",-4,"WPG",20313
"20024",399,"SHOT",-5,"WPG",20313
"20025",403,"SHOT",-6,"WPG",20313
"20026",500,"SHOT",-5,"NSH",20313
"20027",581,"SHOT",-6,"WPG",20313
"20028",592,"SHOT",-7,"WPG",20313
"20029",729,"SHOT",-6,"NSH",20313
"20030",782,"SHOT",-5,"NSH",20313
"20031",837,"SHOT",-6,"WPG",20313
"20032",1002,"SHOT",-7,"WPG",20313
"20033",1115,"SHOT",-6,"NSH",20313
"20034",1144,"SHOT",-7,"WPG",20313
"20035",1226,"GOAL",-6,"NSH",20313
"20036",1309,"SHOT",-7,"WPG",20313
"20037",1364,"SHOT",-8,"WPG",20313
"20038",1370,"SHOT",-9,"WPG",20313
"20039",1391,"SHOT",-8,"NSH",20313
"20040",1423,"SHOT",-7,"NSH",20313
"20041",1510,"SHOT",-6,"NSH",20313
"20042",1595,"SHOT",-5,"NSH",20313
"20043",1609,"SHOT",-4,"NSH",20313
"20044",1716,"SHOT",-5,"WPG",20313
"20045",1755,"SHOT",-6,"WPG",20313
"20046",1832,"SHOT",-5,"NSH",20313
"20047",1834,"SHOT",-4,"NSH",20313
"20048",1841,"SHOT",-3,"NSH",20313
"20049",1875,"SHOT",-2,"NSH",20313
"20050",1880,"SHOT",-1,"NSH",20313
"20051",1883,"SHOT",0,"NSH",20313
"20052",1892,"GOAL",1,"NSH",20313
"20053",1925,"SHOT",2,"NSH",20313
"20054",2022,"SHOT",1,"WPG",20313
"20055",2107,"SHOT",2,"NSH",20313
"20056",2236,"SHOT",3,"NSH",20313
"20057",2262,"SHOT",4,"NSH",20313
"20058",2282,"SHOT",5,"NSH",20313
"20059",2342,"GOAL",6,"NSH",20313
"20060",2393,"SHOT",5,"WPG",20313
"20061",2459,"SHOT",4,"WPG",20313
"20062",2467,"SHOT",3,"WPG",20313
"20063",2557,"SHOT",2,"WPG",20313
"20064",2570,"SHOT",1,"WPG",20313
"20065",2596,"SHOT",0,"WPG",20313
"20066",2653,"SHOT",-1,"WPG",20313
"20067",2782,"SHOT",-2,"WPG",20313
"20068",2793,"SHOT",-1,"NSH",20313
"20069",2840,"SHOT",-2,"WPG",20313
"20070",2843,"SHOT",-3,"WPG",20313
"20071",2852,"SHOT",-4,"WPG",20313
"20072",2932,"SHOT",-3,"NSH",20313
"20073",2953,"SHOT",-2,"NSH",20313
"20074",2956,"GOAL",-1,"NSH",20313
"20075",3040,"GOAL",-2,"WPG",20313
"20076",3140,"SHOT",-3,"WPG",20313
"20077",3143,"SHOT",-4,"WPG",20313
"20078",3270,"SHOT",-3,"NSH",20313
"20079",3364,"GOAL",-4,"WPG",20313
"20080",3588,"SHOT",-5,"WPG",20313
"20081",3595,"SHOT",-6,"WPG",20313
"20082",147,"SHOT",1,"MIN",20314
"20083",300,"SHOT",2,"MIN",20314
"20084",346,"SHOT",3,"MIN",20314
"20085",347,"SHOT",4,"MIN",20314
"20086",527,"SHOT",5,"MIN",20314
"20087",541,"SHOT",4,"N.J",20314
"20088",560,"SHOT",5,"MIN",20314
"20089",605,"SHOT",4,"N.J",20314
"20090",613,"SHOT",5,"MIN",20314
"20091",693,"SHOT",6,"MIN",20314
"20092",709,"SHOT",7,"MIN",20314
"20093",878,"SHOT",8,"MIN",20314
"20094",892,"SHOT",9,"MIN",20314
"20095",946,"SHOT",10,"MIN",20314
"20096",1112,"GOAL",9,"N.J",20314
"20097",1212,"SHOT",10,"MIN",20314
"20098",1292,"GOAL",11,"MIN",20314
"20099",1354,"SHOT",12,"MIN",20314
"20100",1414,"SHOT",11,"N.J",20314
"20101",1570,"SHOT",10,"N.J",20314
"20102",1644,"GOAL",9,"N.J",20314
"20103",1664,"SHOT",10,"MIN",20314
"20104",1768,"SHOT",11,"MIN",20314
"20105",1788,"SHOT",12,"MIN",20314
"20106",1899,"SHOT",13,"MIN",20314
"20107",1940,"SHOT",14,"MIN",20314
"20108",1966,"SHOT",13,"N.J",20314
"20109",1990,"SHOT",12,"N.J",20314
"20110",2019,"SHOT",11,"N.J",20314
"20111",2122,"SHOT",10,"N.J",20314
"20112",2162,"SHOT",9,"N.J",20314
"20113",2170,"SHOT",8,"N.J",20314
"20114",2238,"SHOT",9,"MIN",20314
"20115",2260,"SHOT",8,"N.J",20314
"20116",2280,"SHOT",7,"N.J",20314
"20117",2314,"SHOT",6,"N.J",20314
"20118",2326,"SHOT",7,"MIN",20314
"20119",2344,"SHOT",8,"MIN",20314
"20120",2568,"SHOT",7,"N.J",20314
"20121",2577,"SHOT",6,"N.J",20314
"20122",2644,"SHOT",5,"N.J",20314
"20123",2727,"SHOT",6,"MIN",20314
"20124",2788,"SHOT",7,"MIN",20314
"20125",2839,"GOAL",6,"N.J",20314
"20126",2940,"SHOT",7,"MIN",20314
"20127",2990,"SHOT",8,"MIN",20314
"20128",3012,"SHOT",9,"MIN",20314
"20129",3028,"SHOT",10,"MIN",20314
"20130",3058,"SHOT",11,"MIN",20314
"20131",3066,"SHOT",12,"MIN",20314
"20132",3067,"SHOT",13,"MIN",20314
"20133",3074,"GOAL",14,"MIN",20314
"20134",3193,"SHOT",13,"N.J",20314
"20135",3207,"SHOT",12,"N.J",20314
"20136",3293,"SHOT",11,"N.J",20314
"20137",3344,"SHOT",10,"N.J",20314
"20138",3371,"SHOT",11,"MIN",20314
"20139",3406,"SHOT",10,"N.J",20314
"20140",3504,"GOAL",11,"MIN",20314
"20141",3522,"SHOT",12,"MIN",20314
"20142",3652,"GOAL",11,"N.J",20314
"20143",14,"SHOT",1,"S.J",20315
"20144",57,"SHOT",0,"ANA",20315
"20145",99,"SHOT",-1,"ANA",20315
"20146",133,"SHOT",0,"S.J",20315
